2/2/2021,INV21-02090,"8327 E 41ST ST, INDIANAPOLIS IN 46226",8327 E 41ST ST,", INDIANAPOLIS IN 46226",Investigation - Trash,"Closed, Notice"
2/2/2021,INV21-02091,"7336 PENDLETON PIKE, INDIANAPOLIS IN 46226",7336 PENDLETON PIKE,", INDIANAPOLIS IN 46226",Investigation-Zoning,Closed
2/2/2021,INV21-02092,"6544 NATHAN LN, INDIANAPOLIS IN 46237",6544 NATHAN LN,", INDIANAPOLIS IN 46237",Investigation-Zoning,Closed
2/2/2021,INV21-02093,"5621 DECATUR BLVD, INDIANAPOLIS IN 46241",5621 DECATUR BLVD,", INDIANAPOLIS IN 46241",Investigation-Zoning,Closed
2/2/2021,INV21-02094,"4701 ALLISONVILLE RD, INDIANAPOLIS IN 46205",4701 ALLISONVILLE RD,", INDIANAPOLIS IN 46205",Investigation-Zoning,"Closed, VIO"
2/2/2021,INV21-02095,"8809 S MERIDIAN ST, INDIANAPOLIS IN 46217",8809 S MERIDIAN ST,", INDIANAPOLIS IN 46217",Investigation-Zoning,Closed
2/2/2021,INV21-02096,"638 W 30TH ST, INDIANAPOLIS IN 46208",638 W 30TH ST,", INDIANAPOLIS IN 46208",Investigation - Trash,"Closed, Notice"
2/2/2021,INV21-02097,"4605 N KENMORE RD, INDIANAPOLIS IN 46226",4605 N KENMORE RD,", INDIANAPOLIS IN 46226",Investigation - Trash,"Closed, Notice"
2/2/2021,INV21-02098,"1108 ROSNER DR, SPEEDWAY IN 46224",1108 ROSNER DR,", SPEEDWAY IN 46224",Investigation-Zoning,Closed
2/2/2021,INV21-02099,"1138 N TREMONT ST, INDIANAPOLIS IN 46222",1138 N TREMONT ST,", INDIANAPOLIS IN 46222",Investigation-Zoning,"Closed, VIO"
2/2/2021,LGL21-00051,"5343 HOLLY SPRINGS DR W, APT, INDIANAPOLIS IN 46254",5343 HOLLY SPRINGS DR W,", APT, INDIANAPOLIS IN 46254",Legal,Open
2/2/2021,LGL21-00052,"1214 MEDFORD AVE, INDIANAPOLIS IN 46222",1214 MEDFORD AVE,", INDIANAPOLIS IN 46222",Legal,Open
2/2/2021,RNH21-00123,"2431 E 10TH ST, INDIANAPOLIS IN 46201",2431 E 10TH ST,", INDIANAPOLIS IN 46201",Enforcement - Repair w/no Hearing,In Violation
2/2/2021,RNH21-00124,"714 CONGRESS AVE, INDIANAPOLIS IN 46208",714 CONGRESS AVE,", INDIANAPOLIS IN 46208",Enforcement - Repair w/no Hearing,In Violation
2/2/2021,RNH21-00125,"3317 W 11TH ST, INDIANAPOLIS IN 46222",3317 W 11TH ST,", INDIANAPOLIS IN 46222",Enforcement - Repair w/no Hearing,In Violation
2/2/2021,RNH21-00126,"2065 N NEW JERSEY ST, INDIANAPOLIS IN 46202",2065 N NEW JERSEY ST,", INDIANAPOLIS IN 46202",Enforcement - Repair w/no Hearing,In Violation
2/2/2021,RNH21-00127,"3246 N EMERSON AVE, INDIANAPOLIS IN 46218",3246 N EMERSON AVE,", INDIANAPOLIS IN 46218",Enforcement - Repair w/no Hearing,Void
2/2/2021,RNH21-00128,"2910 RUCKLE ST, INDIANAPOLIS IN 46205",2910 RUCKLE ST,", INDIANAPOLIS IN 46205",Enforcement - Repair w/no Hearing,In Violation
2/2/2021,RNH21-00129,"3637 GRACELAND AVE, INDIANAPOLIS IN 46208",3637 GRACELAND AVE,", INDIANAPOLIS IN 46208",Enforcement - Repair w/no Hearing,In Violation
2/2/2021,RNH21-00130,"2460 GUILFORD AVE, INDIANAPOLIS IN 46205",2460 GUILFORD AVE,", INDIANAPOLIS IN 46205",Enforcement - Repair w/no Hearing,In Violation
2/2/2021,VBO21-00162,"3246 N EMERSON AVE, INDIANAPOLIS IN 46218",3246 N EMERSON AVE,", INDIANAPOLIS IN 46218",Enforcement - Vacant Board Order,Closed
2/2/2021,VBO21-00163,"5074 ROSELAWN AVE, BLDG 5078, INDIANAPOLIS IN 46226",5074 ROSELAWN AVE,", BLDG 5078, INDIANAPOLIS IN 46226",Enforcement - Vacant Board Order,Closed - Fees Due
2/2/2021,VBO21-00164,"962 N CONCORD ST, INDIANAPOLIS IN 46222",962 N CONCORD ST,", INDIANAPOLIS IN 46222",Enforcement - Vacant Board Order,Closed
2/2/2021,VBO21-00165,"710 N GRANT AVE, INDIANAPOLIS IN 46201",710 N GRANT AVE,", INDIANAPOLIS IN 46201",Enforcement - Vacant Board Order,Closed - Fees Due
2/2/2021,VBO21-00166,"806 WARREN AVE, INDIANAPOLIS IN 46221",806 WARREN AVE,", INDIANAPOLIS IN 46221",Enforcement - Vacant Board Order,Closed - Fees Due
2/2/2021,VBO21-00167,"1058 W 29TH ST, INDIANAPOLIS IN 46208",1058 W 29TH ST,", INDIANAPOLIS IN 46208",Enforcement - Vacant Board Order,Closed - Fees Due
2/2/2021,VBO21-00168,"2210 BELLEFONTAINE ST, INDIANAPOLIS IN 46205",2210 BELLEFONTAINE ST,", INDIANAPOLIS IN 46205",Enforcement - Vacant Board Order,Closed
2/2/2021,VEH21-000271,"3228 S STATE AVE, INDIANAPOLIS IN 46237",3228 S STATE AVE,", INDIANAPOLIS IN 46237",Enforcement/Vehicle/Zoning/NA,Inspections
2/2/2021,VEH21-000272,"2914 REDLAND LN, INDIANAPOLIS IN 46217",2914 REDLAND LN,", INDIANAPOLIS IN 46217",Enforcement/Vehicle/Zoning/NA,Closed
2/2/2021,VEH21-000273,"5226 E EDGEWOOD AVE, INDIANAPOLIS IN 46237",5226 E EDGEWOOD AVE,", INDIANAPOLIS IN 46237",Enforcement/Vehicle/Zoning/NA,Inspections
2/2/2021,VEH21-000274,"2137 LEXINGTON AVE, INDIANAPOLIS IN 46203",2137 LEXINGTON AVE,", INDIANAPOLIS IN 46203",Enforcement/Vehicle/Zoning/NA,Inspections
2/2/2021,VEH21-000275,"5901 LAFAYETTE RD, INDIANAPOLIS IN 46254",5901 LAFAYETTE RD,", INDIANAPOLIS IN 46254",Enforcement/Vehicle/Zoning/NA,Closed
2/2/2021,VEH21-000276,"5772 LAKEFIELD DR, INDIANAPOLIS IN 46254",5772 LAKEFIELD DR,", INDIANAPOLIS IN 46254",Enforcement/Vehicle/Zoning/NA,Closed
2/2/2021,VEH21-000277,"5345 MADISON AVE, INDIANAPOLIS IN 46227",5345 MADISON AVE,", INDIANAPOLIS IN 46227",Enforcement/Vehicle/Zoning/NA,Void
2/2/2021,VEH21-000278,"1337 LAKE MEADOW DR, INDIANAPOLIS IN 46217",1337 LAKE MEADOW DR,", INDIANAPOLIS IN 46217",Enforcement/Vehicle/Zoning/NA,Closed
2/2/2021,VEH21-000279,"9726 E RAYMOND ST, INDIANAPOLIS IN 46239",9726 E RAYMOND ST,", INDIANAPOLIS IN 46239",Enforcement/Vehicle/Zoning/NA,Closed
2/2/2021,VEH21-000280,"2345 CENTRAL AVE, INDIANAPOLIS IN 46205",2345 CENTRAL AVE,", INDIANAPOLIS IN 46205",Enforcement/Vehicle/Zoning/NA,Closed
2/2/2021,VEH21-000281,"331 N EUCLID AVE, INDIANAPOLIS IN 46201",331 N EUCLID AVE,", INDIANAPOLIS IN 46201",Enforcement/Vehicle/Zoning/NA,Closed
2/2/2021,VEH21-000282,"7444 SANDALWOOD DR, INDIANAPOLIS IN 46217",7444 SANDALWOOD DR,", INDIANAPOLIS IN 46217",Enforcement/Vehicle/Zoning/NA,Inspections
2/2/2021,VIO21-000926,"525 N PERSHING AVE, INDIANAPOLIS IN 46222",525 N PERSHING AVE,", INDIANAPOLIS IN 46222",Violation - Trash,Closed
2/2/2021,VIO21-000927,"2347 N GALE ST, INDIANAPOLIS IN 46218",2347 N GALE ST,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000928,"1919 S STATE AVE, INDIANAPOLIS IN 46203",1919 S STATE AVE,", INDIANAPOLIS IN 46203",Violation - Trash,Closed
2/2/2021,VIO21-000929,"714 CONGRESS AVE, INDIANAPOLIS IN 46208",714 CONGRESS AVE,", INDIANAPOLIS IN 46208",Violation - Trash,Closed
2/2/2021,VIO21-000930,"230 GOOD AVE, INDIANAPOLIS IN 46219",230 GOOD AVE,", INDIANAPOLIS IN 46219",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000931,"4922 CARROLLTON AVE, INDIANAPOLIS IN 46205",4922 CARROLLTON AVE,", INDIANAPOLIS IN 46205",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000932,"230 GOOD AVE, INDIANAPOLIS IN 46219",230 GOOD AVE,", INDIANAPOLIS IN 46219",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000933,"1921 S STATE AVE, INDIANAPOLIS IN 46203",1921 S STATE AVE,", INDIANAPOLIS IN 46203",Violation - Trash,Closed
2/2/2021,VIO21-000934,"230 GOOD AVE, INDIANAPOLIS IN 46219",230 GOOD AVE,", INDIANAPOLIS IN 46219",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000935,"3228 S STATE AVE, INDIANAPOLIS IN 46237",3228 S STATE AVE,", INDIANAPOLIS IN 46237",Violation_Zoning,VIO-Closed
2/2/2021,VIO21-000936,"2910 E NEW YORK ST, INDIANAPOLIS IN 46201",2910 E NEW YORK ST,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,VIO21-000937,"1840 SHARON AVE, INDIANAPOLIS IN 46222",1840 SHARON AVE,", INDIANAPOLIS IN 46222",Violation - Trash,Closed
2/2/2021,VIO21-000938,"2610 N DELAWARE ST, INDIANAPOLIS IN 46205",2610 N DELAWARE ST,", INDIANAPOLIS IN 46205",Violation-Right of Way,VIO-Closed
2/2/2021,VIO21-000939,"230 GOOD AVE, INDIANAPOLIS IN 46219",230 GOOD AVE,", INDIANAPOLIS IN 46219",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000940,"2137 LEXINGTON AVE, INDIANAPOLIS IN 46203",2137 LEXINGTON AVE,", INDIANAPOLIS IN 46203",Violation_Zoning,Inspections
2/2/2021,VIO21-000941,"740 PARKWAY AVE, INDIANAPOLIS IN 46203",740 PARKWAY AVE,", INDIANAPOLIS IN 46203",Violation-Building,VIO-Closed
2/2/2021,VIO21-000942,"2816 N GALE ST, INDIANAPOLIS IN 46218",2816 N GALE ST,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000943,"414 N PARKER AVE, INDIANAPOLIS IN 46201",414 N PARKER AVE,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,VIO21-000944,"5450 WASHINGTON BLVD, INDIANAPOLIS IN 46220",5450 WASHINGTON BLVD,", INDIANAPOLIS IN 46220",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000945,"962 N CONCORD ST, INDIANAPOLIS IN 46222",962 N CONCORD ST,", INDIANAPOLIS IN 46222",Violation - Trash,Closed
2/2/2021,VIO21-000946,"1218 SHEPARD ST, INDIANAPOLIS IN 46221",1218 SHEPARD ST,", INDIANAPOLIS IN 46221",Violation - Trash,Closed
2/2/2021,VIO21-000947,"3115 W 10TH ST, INDIANAPOLIS IN 46222",3115 W 10TH ST,", INDIANAPOLIS IN 46222",Violation - Trash,Closed
2/2/2021,VIO21-000948,"5101 E 38TH ST, INDIANAPOLIS IN 46218",5101 E 38TH ST,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000949,"2614 N GALE ST, INDIANAPOLIS IN 46218",2614 N GALE ST,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000950,"773 WALLACE AVE, INDIANAPOLIS IN 46201",773 WALLACE AVE,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,VIO21-000951,"3330 N DOWNEY AVE, INDIANAPOLIS IN 46218",3330 N DOWNEY AVE,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000952,"8431 FIVE POINTS RD, INDIANAPOLIS IN 46259",8431 FIVE POINTS RD,", INDIANAPOLIS IN 46259",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000953,"5345 MADISON AVE, INDIANAPOLIS IN 46227",5345 MADISON AVE,", INDIANAPOLIS IN 46227",Violation_Zoning,Inspections
2/2/2021,VIO21-000954,"6439 JOHNSON RD, INDIANAPOLIS IN 46220",6439 JOHNSON RD,", INDIANAPOLIS IN 46220",Violation-Building,Violation(s) Corrected
2/2/2021,VIO21-000955,"2901 E MICHIGAN ST, INDIANAPOLIS IN 46201",2901 E MICHIGAN ST,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,VIO21-000956,"2843 EAGLEDALE DR, INDIANAPOLIS IN 46222",2843 EAGLEDALE DR,", INDIANAPOLIS IN 46222",Violation - Trash,Closed
2/2/2021,VIO21-000957,"806 WARREN AVE, INDIANAPOLIS IN 46221",806 WARREN AVE,", INDIANAPOLIS IN 46221",Violation - Trash,Closed
2/2/2021,VIO21-000958,"3902 E 34TH ST, INDIANAPOLIS IN 46218",3902 E 34TH ST,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000959,"2359 N GALE ST, INDIANAPOLIS IN 46218",2359 N GALE ST,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000960,"385 S FRANKLIN RD, INDIANAPOLIS IN 46219",385 S FRANKLIN RD,", INDIANAPOLIS IN 46219",Violation_Zoning,Inspections
2/2/2021,VIO21-000961,"3514 E 25TH ST, INDIANAPOLIS IN 46218",3514 E 25TH ST,", INDIANAPOLIS IN 46218",Violation - Trash,Closed
2/2/2021,VIO21-000962,"2845 E MICHIGAN ST, INDIANAPOLIS IN 46201",2845 E MICHIGAN ST,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,VIO21-000963,"5656 SUNSET LN, INDIANAPOLIS IN 46228",5656 SUNSET LN,", INDIANAPOLIS IN 46228",Violation-Building,VIO-Closed
2/2/2021,VIO21-000964,"10211 MEADOWLARK DR, INDIANAPOLIS IN 46235",10211 MEADOWLARK DR,", INDIANAPOLIS IN 46235",Violation - Trash,Closed
2/2/2021,VIO21-000965,"5656 SUNSET LN, INDIANAPOLIS IN 46228",5656 SUNSET LN,", INDIANAPOLIS IN 46228",Violation-Building,Inspections
2/2/2021,VIO21-000966,"2837 E MICHIGAN ST, INDIANAPOLIS IN 46201",2837 E MICHIGAN ST,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,VIO21-000967,"3119 WINTHROP AVE, INDIANAPOLIS IN 46205",3119 WINTHROP AVE,", INDIANAPOLIS IN 46205",Violation - Trash,Closed
2/2/2021,VIO21-000968,"1102 E 30TH ST, INDIANAPOLIS IN 46205",1102 E 30TH ST,", INDIANAPOLIS IN 46205",Violation - Trash,Closed
2/2/2021,VIO21-000969,"1058 W 29TH ST, INDIANAPOLIS IN 46208",1058 W 29TH ST,", INDIANAPOLIS IN 46208",Violation - Trash,Closed
2/2/2021,VIO21-000970,"3026 E WASHINGTON ST, INDIANAPOLIS IN 46201",3026 E WASHINGTON ST,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,VIO21-000971,"965 EUGENE ST, INDIANAPOLIS IN 46208",965 EUGENE ST,", INDIANAPOLIS IN 46208",Violation - Trash,Closed
2/3/2021,CIT21-000232,"1617 KESSLER BLVD NDR, INDIANAPOLIS IN 46222",1617 KESSLER BLVD NDR,", INDIANAPOLIS IN 46222",Enforcement/Citation/Zoning/50,Overdue
2/3/2021,CIT21-000233,"1617 KESSLER BLVD NDR, INDIANAPOLIS IN 46222",1617 KESSLER BLVD NDR,", INDIANAPOLIS IN 46222",Enforcement/Citation/Zoning/50,Overdue
2/3/2021,CIT21-000234,"3700 YELLOW POPLAR CT, INDIANAPOLIS IN 46222",3700 YELLOW POPLAR CT,", INDIANAPOLIS IN 46222",Enforcement/Citation/Zoning/50,Overdue
2/3/2021,CIT21-000235,"3700 YELLOW POPLAR CT, INDIANAPOLIS IN 46222",3700 YELLOW POPLAR CT,", INDIANAPOLIS IN 46222",Enforcement/Citation/Zoning/50,Overdue
2/3/2021,CIT21-000236,"3229 S EAST ST, INDIANAPOLIS IN 46227",3229 S EAST ST,", INDIANAPOLIS IN 46227",Enforcement/Citation/Zoning/50,Overdue
2/3/2021,INV21-02100,"151 N SIGSBEE ST, INDIANAPOLIS IN 46214",151 N SIGSBEE ST,", INDIANAPOLIS IN 46214",Investigation-Zoning,Closed
2/3/2021,INV21-02101,"4734 ROUND LAKE RD, INDIANAPOLIS IN 46205",4734 ROUND LAKE RD,", INDIANAPOLIS IN 46205",Investigation - Trash,"Closed, VIO"
2/3/2021,INV21-02102,"1201 N BELMONT AVE, INDIANAPOLIS IN 46222",1201 N BELMONT AVE,", INDIANAPOLIS IN 46222",Investigation - Trash,Closed
2/3/2021,INV21-02103,"2802 LAFAYETTE RD, INDIANAPOLIS IN 46222",2802 LAFAYETTE RD,", INDIANAPOLIS IN 46222",Investigation - Trash,"Closed, VIO"
2/3/2021,INV21-02104,"5602 GEORGETOWN RD, INDIANAPOLIS IN 46254",5602 GEORGETOWN RD,", INDIANAPOLIS IN 46254",Investigation-Zoning,Closed
2/3/2021,INV21-02105,"635 MARION AVE, INDIANAPOLIS IN 46221",635 MARION AVE,", INDIANAPOLIS IN 46221",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02106,"1325 BRANDT DR, INDIANAPOLIS IN 46241",1325 BRANDT DR,", INDIANAPOLIS IN 46241",Investigation - Trash,Closed
2/3/2021,INV21-02107,"7208 NEW AUGUSTA RD, INDIANAPOLIS IN 46268",7208 NEW AUGUSTA RD,", INDIANAPOLIS IN 46268",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02108,"3607 LORI LN, INDIANAPOLIS IN 46226",3607 LORI LN,", INDIANAPOLIS IN 46226",Investigation-Infrastructure,Closed
2/3/2021,INV21-02109,"4315 ASPEN WAY, INDIANAPOLIS IN 46226",4315 ASPEN WAY,", INDIANAPOLIS IN 46226",Investigation - Trash,Closed
2/3/2021,INV21-02110,"4303 ASPEN WAY, INDIANAPOLIS IN 46226",4303 ASPEN WAY,", INDIANAPOLIS IN 46226",Investigation - Trash,Closed
2/3/2021,INV21-02111,"4327 ASPEN WAY, INDIANAPOLIS IN 46226",4327 ASPEN WAY,", INDIANAPOLIS IN 46226",Investigation - Trash,Closed
2/3/2021,INV21-02112,"1600 N MITTHOEFER RD, INDIANAPOLIS IN 46229",1600 N MITTHOEFER RD,", INDIANAPOLIS IN 46229",Investigation-Zoning,Closed
2/3/2021,INV21-02113,"2712 MADISON AVE, INDIANAPOLIS IN 46225",2712 MADISON AVE,", INDIANAPOLIS IN 46225",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02114,"5303 SANDHURST DR, INDIANAPOLIS IN 46217",5303 SANDHURST DR,", INDIANAPOLIS IN 46217",Investigation-Zoning,Closed
2/3/2021,INV21-02115,"4920 S EMERSON AVE, BEECH GROVE IN 46203",4920 S EMERSON AVE,", BEECH GROVE IN 46203",Investigation-Zoning,Closed
2/3/2021,INV21-02116,"4141 FLETCHER AVE, INDIANAPOLIS IN 46203",4141 FLETCHER AVE,", INDIANAPOLIS IN 46203",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02117,"3312 RUCKLE ST, INDIANAPOLIS IN 46205",3312 RUCKLE ST,", INDIANAPOLIS IN 46205",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02118,"1642 N TEMPLE AVE, INDIANAPOLIS IN 46218",1642 N TEMPLE AVE,", INDIANAPOLIS IN 46218",Investigation - Unsafe Buildings,"Closed, RNH"
2/3/2021,INV21-02119,"2701 SHIRLEY DR, INDIANAPOLIS IN 46222",2701 SHIRLEY DR,", INDIANAPOLIS IN 46222",Investigation-Infrastructure,"Closed, VIO"
2/3/2021,INV21-02120,"253 N WARMAN AVE, INDIANAPOLIS IN 46222",253 N WARMAN AVE,", INDIANAPOLIS IN 46222",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02121,"623 S EMERSON AVE, INDIANAPOLIS IN 46203",623 S EMERSON AVE,", INDIANAPOLIS IN 46203",Investigation-Zoning,Closed
2/3/2021,INV21-02122,"1809 ASBURY ST, INDIANAPOLIS IN 46203",1809 ASBURY ST,", INDIANAPOLIS IN 46203",Investigation - Trash,"Closed, VIO"
2/3/2021,INV21-02123,"732 S EMERSON AVE, INDIANAPOLIS IN 46203",732 S EMERSON AVE,", INDIANAPOLIS IN 46203",Investigation - Trash,Closed
2/3/2021,INV21-02124,"214 N ADDISON ST, INDIANAPOLIS IN 46222",214 N ADDISON ST,", INDIANAPOLIS IN 46222",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02125,"6348 W WASHINGTON ST, INDIANAPOLIS IN 46241",6348 W WASHINGTON ST,", INDIANAPOLIS IN 46241",Investigation-Zoning,Closed
2/3/2021,INV21-02126,"3116 BROADWAY ST, INDIANAPOLIS IN 46205",3116 BROADWAY ST,", INDIANAPOLIS IN 46205",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02127,"449 N ALTON AVE, INDIANAPOLIS IN 46222",449 N ALTON AVE,", INDIANAPOLIS IN 46222",Investigation - Trash,"Closed, VIO"
2/3/2021,INV21-02128,"1638 N TEMPLE AVE, INDIANAPOLIS IN 46218",1638 N TEMPLE AVE,", INDIANAPOLIS IN 46218",Investigation - Unsafe Buildings,"Closed, VBO"
2/3/2021,INV21-02129,"2949 GUILFORD AVE, INDIANAPOLIS IN 46205",2949 GUILFORD AVE,", INDIANAPOLIS IN 46205",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02130,"3500 N WHITE RIVER PKWY EDR, INDIANAPOLIS IN 46208",3500 N WHITE RIVER PKWY EDR,", INDIANAPOLIS IN 46208",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02131,"2914 WINTHROP AVE, INDIANAPOLIS IN 46205",2914 WINTHROP AVE,", INDIANAPOLIS IN 46205",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02132,"1623 OLIVER AVE, INDIANAPOLIS IN 46221",1623 OLIVER AVE,", INDIANAPOLIS IN 46221",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02133,"915 ST PAUL ST, INDIANAPOLIS IN 46203",915 ST PAUL ST,", INDIANAPOLIS IN 46203",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02134,"2125 DEBELLO CT, INDIANAPOLIS IN 46214",2125 DEBELLO CT,", INDIANAPOLIS IN 46214",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02135,"136 E MARKET ST, INDIANAPOLIS IN 46204",136 E MARKET ST,", INDIANAPOLIS IN 46204",Investigation-Zoning,Closed
2/3/2021,INV21-02136,"3125 N HARDING ST, INDIANAPOLIS IN 46208",3125 N HARDING ST,", INDIANAPOLIS IN 46208",Investigation - Trash,Closed
2/3/2021,INV21-02137,"1218 E 25TH ST, INDIANAPOLIS IN 46205",1218 E 25TH ST,", INDIANAPOLIS IN 46205",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02138,"11315 E WASHINGTON ST, INDIANAPOLIS IN 46229",11315 E WASHINGTON ST,", INDIANAPOLIS IN 46229",Investigation - Building,Closed
2/3/2021,INV21-02139,"7836 HOUSEFINCH LN, INDIANAPOLIS IN 46239",7836 HOUSEFINCH LN,", INDIANAPOLIS IN 46239",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02140,"4211 ABIGAIL WAY, INDIANAPOLIS IN 46239",4211 ABIGAIL WAY,", INDIANAPOLIS IN 46239",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02141,"5901 LAFAYETTE RD, INDIANAPOLIS IN 46254",5901 LAFAYETTE RD,", INDIANAPOLIS IN 46254",Investigation-Zoning,Closed
2/3/2021,INV21-02142,"2901 SOUTHEASTERN AVE, INDIANAPOLIS IN 46203",2901 SOUTHEASTERN AVE,", INDIANAPOLIS IN 46203",Investigation - Trash,Closed
2/3/2021,INV21-02143,"2901 SOUTHEASTERN AVE, INDIANAPOLIS IN 46203",2901 SOUTHEASTERN AVE,", INDIANAPOLIS IN 46203",Investigation - Unsafe Buildings,Closed
2/3/2021,INV21-02144,"2857 N CAPITOL AVE, INDIANAPOLIS IN 46208",2857 N CAPITOL AVE,", INDIANAPOLIS IN 46208",Investigation - Trash,"Closed, VIO"
2/3/2021,INV21-02145,"500 S MITTHOEFER RD, INDIANAPOLIS IN 46239",500 S MITTHOEFER RD,", INDIANAPOLIS IN 46239",Investigation-Zoning,Closed
2/3/2021,INV21-02146,"1653 SLOAN AVE, INDIANAPOLIS IN 46203",1653 SLOAN AVE,", INDIANAPOLIS IN 46203",Investigation - Trash,Closed
2/3/2021,INV21-02147,"1112 N WARMAN AVE, INDIANAPOLIS IN 46222",1112 N WARMAN AVE,", INDIANAPOLIS IN 46222",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02148,"7230 N SHADELAND AVE, INDIANAPOLIS IN 46250",7230 N SHADELAND AVE,", INDIANAPOLIS IN 46250",Investigation-Zoning,Closed
2/3/2021,INV21-02149,"8721 E TROY AVE, INDIANAPOLIS IN 46239",8721 E TROY AVE,", INDIANAPOLIS IN 46239",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02150,"2021 CALHOUN ST, INDIANAPOLIS IN 46203",2021 CALHOUN ST,", INDIANAPOLIS IN 46203",Investigation - Trash,Closed
2/3/2021,INV21-02151,"2025 CALHOUN ST, INDIANAPOLIS IN 46203",2025 CALHOUN ST,", INDIANAPOLIS IN 46203",Investigation - Trash,Closed
2/3/2021,INV21-02152,"3607 N HARTMAN DR, INDIANAPOLIS IN 46226",3607 N HARTMAN DR,", INDIANAPOLIS IN 46226",Investigation - Trash,"Closed, VIO"
2/3/2021,INV21-02153,"6250 RADNOR RD, INDIANAPOLIS IN 46226",6250 RADNOR RD,", INDIANAPOLIS IN 46226",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02154,"1133 E 35TH ST, INDIANAPOLIS IN 46205",1133 E 35TH ST,", INDIANAPOLIS IN 46205",Investigation - Trash,Closed
2/3/2021,INV21-02155,"3850 N RICHARDT AVE, INDIANAPOLIS IN 46226",3850 N RICHARDT AVE,", INDIANAPOLIS IN 46226",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02156,"5918 E 43RD ST, INDIANAPOLIS IN 46226",5918 E 43RD ST,", INDIANAPOLIS IN 46226",Investigation - Trash,"Closed, Notice"
2/3/2021,INV21-02157,"826 KAPPES ST, INDIANAPOLIS IN 46221",826 KAPPES ST,", INDIANAPOLIS IN 46221",Investigation-Zoning,"Closed, VIO"
2/3/2021,INV21-02158,"1238 W 33RD ST, INDIANAPOLIS IN 46208",1238 W 33RD ST,", INDIANAPOLIS IN 46208",Investigation - Trash,"Closed, Refer to DPW"
2/3/2021,INV21-02159,"4121 MELLIS DR, INDIANAPOLIS IN 46235",4121 MELLIS DR,", INDIANAPOLIS IN 46235",Investigation - Trash,"Closed, VIO"
2/3/2021,INV21-02160,"5002 MANKER ST, INDIANAPOLIS IN 46227",5002 MANKER ST,", INDIANAPOLIS IN 46227",Investigation-Zoning,Closed
2/3/2021,INV21-02161,"5001 CAMDEN ST, INDIANAPOLIS IN 46227",5001 CAMDEN ST,", INDIANAPOLIS IN 46227",Investigation-Zoning,Closed
2/3/2021,INV21-02162,"6801 STANLEY RD, INDIANAPOLIS IN 46113",6801 STANLEY RD,", INDIANAPOLIS IN 46113",Investigation-Zoning,Closed
2/3/2021,INV21-02163,"950 E MILLS AVE, INDIANAPOLIS IN 46227",950 E MILLS AVE,", INDIANAPOLIS IN 46227",Investigation - Trash,Closed
