ParcelNo
15 05 22 0 014 020.000
15 05 22 0 014 022.000
15 06 13 1 001 017.000
15 06 13 1 001 017.002
15 06 13 1 001 029.000
15 06 13 1 001 045.000
15 06 13 2 001 004.000
15 06 13 2 001 004.001
15 06 13 2 001 013.000
15 06 13 2 001 014.000
15 06 13 3 001 017.003
15 06 14 0 001 007.003
15 06 14 0 002 002.000
15 06 23 0 001 021.516
15 07 25 0 001 019.000
15 07 25 0 001 051.001
15 07 25 0 001 055.000
15 07 26 0 001 021.000
15 07 26 0 002 001.001
15 07 26 0 003 001.003
15 07 26 0 003 008.000
15 07 26 0 003 023.000
15 07 35 0 001 046.001
15 07 35 0 001 058.000
15 08 27 0 003 006.000
15 08 28 0 002 013.000
15 08 28 0 002 034.000
15 08 28 0 004 038.000
15 08 28 0 006 003.000
15 08 28 0 014 017.000
15 08 33 0 003 004.000
15 08 33 0 004 016.001
15 08 33 0 011 051.000
15 08 33 0 011 052.000
15 08 34 0 002 039.001
15 08 34 0 003 005.030
15 08 34 0 003 009.005
15 08 34 0 004 043.001
15 08 34 0 005 015.000
15 08 34 0 007 014.000
15 09 29 0 001 001.040
15 09 29 0 001 003.006
15 09 29 0 001 006.003
15 09 29 0 004 027.000
15 09 29 0 004 028.000
15 09 30 0 001 001.056
15 09 30 0 001 005.046
15 09 30 0 001 005.070
15 09 30 0 001 010.005
15 09 32 0 001 062.004
16 01 11 0 002 061.000
16 01 12 2 001 009.000
16 01 12 3 001 005.000
16 01 12 4 001 008.001
16 01 12 4 001 012.000
16 01 12 4 001 045.001
16 02 09 0 001 004.001
16 02 09 0 001 007.000
16 02 09 0 001 021.000
16 02 10 0 001 013.005
16 02 10 0 001 013.007
16 03 07 0 001 012.007
16 03 08 0 001 020.005
16 04 18 1 001 002.007
16 04 18 3 001 008.000
16 04 18 3 001 015.000
16 05 16 0 001 031.000
16 06 13 1 001 003.000
16 06 13 1 002 014.000
16 06 13 1 002 020.000
16 06 13 1 002 024.000
16 06 13 1 003 002.000
16 06 13 1 003 009.000
16 06 13 1 006 007.000
16 06 13 1 006 009.000
16 06 13 1 007 012.002
16 06 13 1 007 013.000
16 06 13 1 007 020.000
16 06 13 1 007 023.000
16 06 13 1 009 019.000
16 06 13 1 010 017.000
16 06 13 1 013 006.000
16 06 13 2 005 006.000
16 06 13 2 006 007.000
16 06 13 2 006 007.001
16 06 13 2 007 028.001
16 06 13 2 007 031.000
16 06 13 2 007 033.000
16 06 13 2 007 035.000
16 06 13 2 007 038.000
16 06 13 2 010 006.000
16 06 13 4 003 003.001
16 06 13 4 003 007.000
16 06 13 4 004 040.000
16 06 13 4 005 029.000
16 06 14 0 001 002.004
16 06 24 4 001 003.500
16 06 24 4 001 003.900
16 06 24 4 005 060.000
16 06 24 4 005 104.000
16 07 25 0 006 006.001
16 07 36 0 001 022.000
17 01 01 0 000 017.000
17 01 02 0 000 022.001
17 01 12 0 000 010.006
17 02 04 0 000 008.000
17 02 04 0 000 009.000
17 02 04 0 000 013.001
17 02 09 0 001 043.000
17 02 10 0 000 003.009
17 02 10 0 000 003.010
17 02 10 0 000 003.011
17 02 10 0 000 003.013
17 02 10 0 000 007.000
17 02 10 0 000 012.000
17 02 10 0 000 024.000
17 02 10 0 000 044.015
17 02 10 0 000 044.019
17 03 05 0 000 010.001
17 03 05 0 000 049.000
17 03 05 0 000 075.000
17 04 17 0 001 005.006
17 04 18 2 003 018.000
17 04 18 2 004 016.000
17 04 19 0 001 003.000
17 04 19 2 002 015.001
17 04 19 3 003 004.000
17 05 15 0 000 011.000
17 05 15 0 000 012.048
17 06 14 0 000 009.000
17 06 14 0 000 009.009
17 06 14 0 000 017.001
17 06 24 0 000 004.003
17 06 24 0 000 020.014
17 07 25 0 000 003.007
17 07 25 0 000 006.003
17 07 25 0 000 006.004
17 07 25 0 000 006.006
17 07 25 0 000 006.007
17 07 25 0 000 006.012
17 07 25 0 000 006.013
17 07 25 0 000 006.017
17 07 25 0 000 006.026
17 07 25 0 000 006.030
17 07 25 0 000 006.032
17 07 25 0 000 006.036
17 07 25 0 000 006.037
17 07 25 0 000 009.000
17 07 26 0 000 003.006
17 07 26 0 000 005.000
17 07 26 0 000 007.002
17 07 36 0 002 029.000
17 07 36 0 002 039.000
17 08 28 0 000 007.002
17 08 34 0 000 020.008
17 09 31 0 001 001.054
18 03 06 0 000 002.017
18 03 07 0 000 001.032
18 04 19 0 000 009.005
