Date,Record Number,Record Type,Status,Address,parcel_id,site_address,Site_city,Site_zip Code,mail_address,mail_city,mail_state,mail_zip,land_value,bldg_value,total_market_value
7/1/2020,COD2021-00007,Code Enforcement Case,Abated,40412 Blanchard St,525-963-27,40412 BLANCHARD ST,FREMONT,94538,5240 FALMOUTH PL,NEWARK,CA,94560,"$125,811 ","$293,560 ","$419,371 "
7/1/2020,COD2021-00006,Code Enforcement Case,Abated,41411 Apricot Ln,525-202-145,41411 APRICOT LN,FREMONT,94539,41411 APRICOT LN,FREMONT,CA,94539,"$23,091 ","$42,371 ","$58,462 "
7/1/2020,COD2021-00005,Code Enforcement Case,Abated,39588 Eric St,531-13-16,39588 ERIC ST,FREMONT,94538,39588 ERIC ST,FREMONT,CA,94538,"$15,468 ","$48,424 ","$56,892 "
7/1/2020,COD2021-00004,Code Enforcement Case,Abated,4922 Coco Palm Dr,531-14-83,4922 COCO PALM DR,FREMONT,94538,4922 COCO PALM DR,FREMONT,CA,94538,"$178,328 ","$349,799 ","$528,127 "
6/30/2020,COD2020-01014,Code Enforcement Case,Under Investigation,4714 Serra Ave,501-958-119,4714 SERRA AVE,FREMONT,94538,4714 SERRA AVE,FREMONT,CA,94538,"$63,374 ","$143,820 ","$200,194 "
6/30/2020,COD2020-01013,Code Enforcement Case,Referred,45066 Cougar Cir,519-1707-1-4,45066 COUGAR CIR,FREMONT,94539,45066 COUGAR CIR,FREMONT,CA,94539,"$1,076,316 ","$2,468,057 ","$3,544,373 "
6/30/2020,COD2020-01012,Code Enforcement Case,Abated,4172 Stevenson Blvd,525-962-92,4172 STEVENSON BLVD,FREMONT,94538,4172 STEVENSON BLVD,FREMONT,CA,94538,"$135,748 ","$316,746 ","$445,494 "
6/30/2020,COD2020-01011,Code Enforcement Case,Abated,42337 Barbary St,525-477-14,42337 BARBARY ST,FREMONT,94539,42337 BARBARY ST,FREMONT,CA,94539,"$101,363 ","$236,514 ","$330,877 "
6/30/2020,COD2020-01010,Code Enforcement Case,Abated,40249 San Sebastian Pl,525-3-95,40249 SAN SEBASTIAN PL,FREMONT,94539,40249 SAN SEBASTIAN PL,FREMONT,CA,94539,"$22,194 ","$69,273 ","$84,467 "
6/30/2020,COD2020-01009,Code Enforcement Case,Under Investigation,4274 Stevenson Blvd,525-962-81,4274 STEVENSON BLVD,FREMONT,94538,11630 FOOTHILL AVE,GILROY,CA,95020,"$170,639 ","$398,159 ","$561,798 "
6/29/2020,COD2020-01008,Code Enforcement Case,Abated,4638 Stevenson Blvd,,,,,,,,,,,
6/29/2020,COD2020-01007,Code Enforcement Case,Abated,5633 Dewey Pl,531-33-82,5633 DEWEY PL,FREMONT,94538,5633 DEWEY PL,FREMONT,CA,94538,"$145,843 ","$340,300 ","$479,143 "
6/29/2020,COD2020-01006,Code Enforcement Case,Abated,5695 Greeley Pl,531-33-69,5695 GREELEY PL,FREMONT,94538,5695 GREELEY PL,FREMONT,CA,94538,"$18,383 ","$76,746 ","$88,129 "
6/29/2020,COD2020-01005,Code Enforcement Case,Abated,45543 Parkmeadow Ct,,,,,,,,,,,
6/29/2020,COD2020-01004,Code Enforcement Case,Abated,4630 Serra Ave,501-958-87,4630 SERRA AVE,FREMONT,94538,4630 SERRA AVE,FREMONT,CA,94538,"$307,438 ","$717,355 ","$1,024,793 "
6/29/2020,COD2020-01003,Code Enforcement Case,Abated,4785 Bret Harte Ct,531-11-5,4785 BRET HARTE CT,FREMONT,94538,4785 BRET HARTE CT,FREMONT,CA,94538,"$133,543 ","$369,862 ","$496,405 "
6/29/2020,COD2020-01002,Code Enforcement Case,Abated,39075 Sonora Ct,531-11-69,39075 SONORA CT,FREMONT,94538,39075 SONORA CT,FREMONT,CA,94538,"$104,065 ","$245,369 ","$342,434 "
6/29/2020,COD2020-01001,Code Enforcement Case,Abated,5718 Greeley Pl,531-33-66,5718 GREELEY PL,FREMONT,94538,5718 GREELEY PL,FREMONT,CA,94538,"$306,247 ","$472,601 ","$771,848 "
6/29/2020,COD2020-01000,Code Enforcement Case,Under Investigation,4944 Royal Palm Dr,,,,,,,,,,,
6/29/2020,ENV2020-00318,Environmental Case,Enforcement,4600 Eggers Dr,501-667-9-9,4600 EGGERS DR,FREMONT,94536,39180 LIBERTY ST 124,FREMONT,CA,94538,"$267,230 ","$529,915 ","$800,649 "
6/26/2020,COD2020-00999,Code Enforcement Case,Under Investigation,37147 Holly St,501-491-5,37147 HOLLY ST,FREMONT,94536,37147 HOLLY ST,FREMONT,CA,94536,"$75,918 ","$191,672 ","$260,590 "
6/26/2020,COD2020-00998,Code Enforcement Case,Referred,43115 Osgood Rd,525-331-11,43115 OSGOOD RD,FREMONT,94539,43157 OSGOOD RD,FREMONT,CA,94539,"$1,455,035 ",$0 ,"$1,455,035 "
6/26/2020,COD2020-00997,Code Enforcement Case,Abated,4632 Mowry Ave,501-958-97,4632 MOWRY AVE,FREMONT,94538,4632 MOWRY AVE,FREMONT,CA,94538,"$166,413 ","$388,298 ","$547,711 "
6/25/2020,ENV2020-00317,Environmental Case,Abated,37156 Towers Way,501-407-1,37156 TOWERS WAY,FREMONT,94536,37156 TOWERS WAY,FREMONT,CA,94536,"$146,374 ","$298,432 ","$437,806 "
6/25/2020,ENV2020-00316,Environmental Case,Abated,114 Visa Ct,531-218-67,114 VISA CT,FREMONT,94538,114 VISA CT,FREMONT,CA,94538,"$204,750 ","$477,750 ","$675,500 "
6/25/2020,ENV2020-00315,Environmental Case,Enforcement,5528 Beau Ct,531-216-75,5528 BEAU CT,FREMONT,94538,13445 HARPER DR,SARATOGA,CA,95070,"$141,870 ","$331,032 ","$472,902 "
6/25/2020,ENV2020-00314,Environmental Case,Received,4472 Irvington Ave,525-1120-16,4472 IRVINGTON AVE,FREMONT,94538,4472 IRVINGTON AVE,FREMONT,CA,94538,"$198,455 ","$463,063 ","$654,518 "
6/25/2020,ENV2020-00313,Environmental Case,Abated,4877 Essex Way,525-971-70,4877 ESSEX WAY,FREMONT,94538,4877 ESSEX WAY,FREMONT,CA,94538,"$142,978 ","$342,690 ","$478,668 "
6/25/2020,COD2020-00996,Code Enforcement Case,Unfounded,37815 Mosswood Dr,501-613-106,37815 MOSSWOOD DR,FREMONT,94536,37815 MOSSWOOD DR,FREMONT,CA,94536,"$243,648 ","$568,513 ","$805,161 "
6/25/2020,COD2020-00995,Code Enforcement Case,Unfounded,39040 Blacow Rd,531-11-126,39040 BLACOW RD,FREMONT,94538,2592 GLEN HAIG WAY SAN,JOSE,CA,95148,"$224,174 ","$229,778 ","$453,952 "
6/25/2020,COD2020-00994,Code Enforcement Case,Referred,4899 Montague Ave,543-436-51,4899 MONTAGUE AVE,FREMONT,94555,4899 MONTAGUE AVE,FREMONT,CA,94555,"$182,952 ","$426,888 ","$609,840 "
6/25/2020,COD2020-00993,Code Enforcement Case,Unfounded,38991 Farwell Dr,531-6-17,38991 FARWELL DR,FREMONT,94536,38991 FARWELL DR,FREMONT,CA,94536,"$365,543 ","$598,927 ","$992,738 "
6/25/2020,COD2020-00992,Code Enforcement Case,Abated,4312 Cahill St,525-1009-21,4312 CAHILL ST,FREMONT,94538,2374 MARTON AVE,FREMONT,CA,94539,"$111,268 ","$259,625 ","$370,893 "
6/25/2020,COD2020-00991,Code Enforcement Case,Abated,34158 Audrey Ct,543-442-150,34158 AUDREY CT,FREMONT,94555,34158 AUDREY CT,FREMONT,CA,94555,"$202,672 ","$472,903 ","$675,575 "
6/25/2020,COD2020-00990,Code Enforcement Case,Unfounded,4274 Deep Creek Rd,543-411-50,4274 DEEP CREEK RD,FREMONT,94555,3593 FINCH PL,FREMONT,CA,94555,"$55,264 ","$147,630 ","$202,894 "
6/25/2020,COD2020-00989,Code Enforcement Case,Unfounded,910 Glenhill Dr,513-601-90,910 GLENHILL DR,FREMONT,94539,910 GLENHILL DR,FREMONT,CA,94539,"$516,811 ","$617,876 ","$1,127,687 "
6/25/2020,COD2020-00988,Code Enforcement Case,Unfounded,37266 Niles Blvd,507-150-5-9,37266 NILES BLVD,FREMONT,94536,43255 MISSION BLVD,FREMONT,CA,94539,"$238,797 ","$252,321 ","$491,118 "
6/24/2020,COD2020-00983,Code Enforcement Case,Abated,40377 Blacow Rd,525-969-17,40377 BLACOW RD,FREMONT,94538,40377 BLACOW RD,FREMONT,CA,94538,"$459,000 ","$470,220 ","$929,220 "
6/24/2020,COD2020-00987,Code Enforcement Case,Abated,41907 Via San Carlos,513-476-49,41907 VIA SAN CARLOS,FREMONT,94539,35649 EMBASSY CMN,FREMONT,CA,94536,"$203,665 ","$475,220 ","$671,885 "
6/24/2020,COD2020-00986,Code Enforcement Case,Unfounded,40386 Condon St,525-801-95,40386 CONDON ST,FREMONT,94538,40386 CONDON ST,FREMONT,CA,94538,"$135,720 ","$316,680 ","$452,400 "
6/24/2020,COD2020-00985,Code Enforcement Case,Abated,4399 Ingot St,519-850-73,4399 INGOT ST,FREMONT,94538,24615 HEATHER HEIGHTS RD,SARATOGA,CA,95070,"$512,286 ","$1,234,486 ","$1,746,772 "
6/24/2020,COD2020-00984,Code Enforcement Case,Under Investigation,41888 Vargas Rd,513-65-14-1,41888 VARGAS RD,FREMONT,94539,3160 CROW NYON RD 400 SAN,RAMON,CA,94583,"$850,000 ","$25,000 ","$885,000 "
6/23/2020,COD2020-00982,Code Enforcement Case,Abated,1433 Kensington Dr,,,,,,,,,,,
6/23/2020,COD2020-00981,Code Enforcement Case,Abated,2415 Lockwood Ave,525-440-36,2415 LOCKWOOD AVE,FREMONT,94539,5520 OLD REDWOOD HWY,PENNGROVE,CA,94951,"$600,000 ","$525,000 ","$1,125,000 "
6/23/2020,COD2020-00980,Code Enforcement Case,Abated,2830 Olive Ave,525-485-5,2830 OLIVE AVE,FREMONT,94539,40473 CITRUS DR,FREMONT,CA,94538,"$189,713 ","$538,128 ","$727,841 "
6/23/2020,COD2020-00979,Code Enforcement Case,Abated,42077 Miranda St,525-435-66,42077 MIRANDA ST,FREMONT,94539,42077 MIRANDA ST,FREMONT,CA,94539,"$331,500 ","$773,500 ","$1,098,000 "
6/22/2020,COD2020-00969,Code Enforcement Case,Unfounded,34163 Siward Dr,543-434-67,34163 SIWARD DR,FREMONT,94555,4195 LARK CT,FREMONT,CA,94555,"$116,072 ","$270,835 ","$386,907 "
6/22/2020,COD2020-00970,Code Enforcement Case,Unfounded,37697 Third St,507-320-1-2,37697 THIRD ST,FREMONT,94536,3347 CHURCHILL CT,FREMONT,CA,94536,"$375,000 ","$321,000 ","$696,000 "
6/22/2020,COD2020-00971,Code Enforcement Case,Abated,2385 Marion Ave,525-471-4,2385 MARION AVE,FREMONT,94539,47586 GABLE CMN,FREMONT,CA,94539,"$900,000 ","$267,900 ","$1,167,900 "
6/22/2020,COD2020-00972,Code Enforcement Case,Abated,41223 Roberts Ave,525-621-40-4,41223 ROBERTS AVE,FREMONT,94538,1630 OAKLAND RD A215 SAN,JOSE,CA,95131,"$2,016,280 ",$0 ,"$2,016,280 "
6/22/2020,COD2020-00973,Code Enforcement Case,Under Investigation,43542 Gallegos Ave,513-604-18,43542 GALLEGOS AVE,FREMONT,94539,43542 GALLEGOS AVE,FREMONT,CA,94539,"$279,962 ","$794,870 ","$1,074,832 "
6/22/2020,COD2020-00974,Code Enforcement Case,Abated,34700 Fremont Blvd,543-296-6-4,34700  BLVD,FREMONT,94555,2121 HARRISON ST 100,OAKLAND,CA,94612,"$265,287 ","$3,063,909 ","$94,883 "
6/22/2020,COD2020-00975,Code Enforcement Case,Abated,808 San Carlos Ct,525-5-26,808 SAN CARLOS CT,FREMONT,94539,808 SAN RLOS CT,FREMONT,CA,94539,"$28,227 ","$82,527 ","$103,754 "
6/22/2020,COD2020-00976,Code Enforcement Case,Abated,756 Wisteria Dr,513-485-23,756 WISTERIA DR,FREMONT,94539,756 WISTERIA DR,FREMONT,CA,94539,"$547,579 ","$1,277,684 ","$1,818,263 "
6/22/2020,COD2020-00977,Code Enforcement Case,Abated,41907 Via San Carlos,,,,,,,,,,,
6/22/2020,COD2020-00978,Code Enforcement Case,Abated,41634 Paseo Padre Pkwy,525-233-82,41634 PASEO PADRE PKWY,FREMONT,94539,41634 PASEO PADRE PKWY,FREMONT,CA,94539,"$288,600 ","$673,400 ","$962,000 "
6/19/2020,COD2020-00965,Code Enforcement Case,Abated,3594 Eugene St,525-716-69,3594 EUGENE ST,FREMONT,94538,3594 EUGENE ST,FREMONT,CA,94538,"$424,480 ","$462,683 ","$880,163 "
6/19/2020,COD2020-00964,Code Enforcement Case,Abated,3505 Rockett Dr,525-801-91,3505 ROCKETT DR,FREMONT,94538,6133 TOURRAINE DR,NEWARK,CA,94560,"$112,830 ","$362,121 ","$474,951 "
6/19/2020,COD2020-00963,Code Enforcement Case,Abated,3079 Cadman Rd,525-801-61,3079 CADMAN RD,FREMONT,94538,43300 NORIA RD,FREMONT,CA,94539,"$25,495 ","$52,184 ","$77,679 "
6/19/2020,COD2020-00962,Code Enforcement Case,Abated,3192 Cadman Rd,525-801-31,3192 CADMAN RD,FREMONT,94538,3192 DMAN RD,FREMONT,CA,94538,"$432,968 ","$199,165 ","$625,133 "
6/19/2020,COD2020-00961,Code Enforcement Case,Abated,40430 Leslie St,525-801-36,40430 LESLIE ST,FREMONT,94538,40430 LESLIE ST,FREMONT,CA,94538,"$432,968 ","$162,363 ","$595,331 "
6/19/2020,COD2020-00966,Code Enforcement Case,Under Investigation,330 Barton Dr,507-536-11,330 BARTON DR,FREMONT,94536,330 BARTON DR,FREMONT,CA,94536,"$149,500 ","$344,500 ","$487,000 "
6/19/2020,COD2020-00967,Code Enforcement Case,Unfounded,43555 Grimmer Blvd,525-1298-1-4,43555 GRIMMER BLVD,FREMONT,94538,3880 S BASCOM AVE 205 SAN,JOSE,CA,95124,"$8,088,355 ","$18,872,829 ","$27,037,026 "
6/19/2020,COD2020-00968,Code Enforcement Case,Unfounded,40957 Fairmont Ter,525-1673-176,40957 FAIRMONT TER,FREMONT,94538,1225 VIENNA DR 117,SUNNYVALE,CA,94089,"$129,826 ","$519,305 ","$649,131 "
6/18/2020,COD2020-00960,Code Enforcement Case,Abated,34319 Aiken Ct,543-405-56,34319 AIKEN CT,FREMONT,94555,34319 AIKEN CT,FREMONT,CA,94555,"$150,480 ","$351,121 ","$501,601 "
6/18/2020,COD2020-00959,Code Enforcement Case,Abated,3902 Washington Blvd,525-621-43,3902 WASHINGTON BLVD,FREMONT,94538,1371 OAKLAND BLVD 200 WALNUT,CREEK,CA,94596,"$7,692,440 ","$8,901,252 ","$17,510,621 "
6/18/2020,COD2020-00958,Code Enforcement Case,Abated,300 Saint Henry Dr,525-251-55,300 SAINT HENRY DR,FREMONT,94539,1336 SHOTWELL ST SAN,FRANCISCO,CA,94110,"$720,594 ","$505,710 ","$1,226,304 "
6/18/2020,COD2020-00957,Code Enforcement Case,Abated,3788 Howe Ct,525-1643-36-1,3788 HOWE CT,FREMONT,94538,3788 HOWE CT,FREMONT,CA,94538,"$549,460 ","$418,690 ","$968,150 "
6/18/2020,COD2020-00956,Code Enforcement Case,Abated,41161 Saint Anthony Dr,,,,,,,,,,,
6/18/2020,COD2020-00955,Code Enforcement Case,Abated,3787 Howe Ct,525-1643-1,3787 HOWE CT,FREMONT,94538,3787 HOWE CT,FREMONT,CA,94538,"$728,280 ","$365,180 ","$1,093,460 "
6/18/2020,COD2020-00954,Code Enforcement Case,Abated,41332 Chapel Way,525-1114-65,41332 CHAPEL WAY,FREMONT,94538,41332 CHAPEL WAY,FREMONT,CA,94538,"$439,568 ","$733,941 ","$1,173,509 "
6/18/2020,COD2020-00953,Code Enforcement Case,Abated,39145 Cindy St,501-958-108,39145 CINDY ST,FREMONT,94538,7148 TORREY MESA CT SAN,DIEGO,CA,92129,"$98,708 ","$183,065 ","$281,773 "
6/18/2020,COD2020-00952,Code Enforcement Case,Under Investigation,5187 Troy Ave,531-2-21,5187 TROY AVE,FREMONT,94536,5187 TROY AVE,FREMONT,CA,94536,"$468,180 ","$782,380 ","$1,250,560 "
6/18/2020,COD2020-00951,Code Enforcement Case,Unfounded,40540 Ives Ct,525-972-59,40540 IVES CT,FREMONT,94538,40540 IVES CT,FREMONT,CA,94538,"$143,558 ","$206,724 ","$350,282 "
6/18/2020,COD2020-00950,Code Enforcement Case,Under Investigation,990 Kraftile Rd,507-50-4,990 KRAFTILE RD,FREMONT,94536,277 DAWN ALLAN DR GRANTS,PASS,OR,97527,"$240,548 ","$76,402 ","$316,950 "
6/18/2020,COD2020-00949,Code Enforcement Case,Abated,4001 Nicolet Ave,,,,,,,,,,,
6/18/2020,COD2020-00948,Code Enforcement Case,Abated,185 Las Palmas Ct,525-1649-2,185 LAS PALMAS CT,FREMONT,94539,185 LAS PALMAS CT,FREMONT,CA,94539,"$207,335 ","$483,782 ","$691,117 "
6/18/2020,COD2020-00947,Code Enforcement Case,Unfounded,37591 Third St,,,,,,,,,,,
6/17/2020,COD2020-00946,Code Enforcement Case,Under Investigation,33656 Pacheco Dr,,,,,,,,,,,
6/17/2020,COD2020-00945,Code Enforcement Case,Abated,4851 Paseo Padre Pkwy,,,,,,,,,,,
6/17/2020,COD2020-00944,Code Enforcement Case,Unfounded,4835 Paseo Padre Pkwy,,,,,,,,,,,
6/17/2020,COD2020-00943,Code Enforcement Case,Unfounded,3694 Independence Rd,525-1605-133,3694 INDEPENDENCE RD,FREMONT,94538,3694 INDEPENDENCE RD,FREMONT,CA,94538,"$151,889 ","$366,209 ","$511,098 "
6/17/2020,COD2020-00942,Code Enforcement Case,Under Investigation,40022 Barbara St,525-835-9,40022 BARBARA ST,FREMONT,94538,4443 AMADOR RD,FREMONT,CA,94538,"$118,046 ","$275,442 ","$393,488 "
6/17/2020,COD2020-00941,Code Enforcement Case,Abated,42240 Fremont Blvd,525-1646-20-2,42240  BLVD,FREMONT,94538,42240  BLVD,FREMONT,CA,94538,"$1,530,000 ","$510,000 ","$2,040,000 "
6/17/2020,COD2020-00940,Code Enforcement Case,Referred,33140 Lake Oneida St,543-343-13,33140 LAKE ONEIDA ST,FREMONT,94555,33140 LAKE ONEIDA ST,FREMONT,CA,94555,"$22,416 ","$52,169 ","$67,585 "
6/16/2020,COD2020-00938,Code Enforcement Case,Unfounded,4287 Central Ave,501-526-1-10,4287 CENTRAL AVE,FREMONT,94536,"2415 1ST, MS A156",SACRAMENTO,CA,95818,$0 ,$0 ,$0 
6/16/2020,COD2020-00939,Code Enforcement Case,Referred,41240 Trenouth St,525-1114-75-13,41240 TRENOUTH ST,FREMONT,94538,2975 SCOTT BLVD 200 SANTA,CLARA,CA,95054,"$670,122 ","$1,563,618 ","$2,256,226 "
6/15/2020,COD2020-00937,Code Enforcement Case,Under Investigation,4839 Yellowstone Park Dr,525-1303-58,4839 YELLOWSTONE PARK DR,FREMONT,94538,4839 YELLOWSTONE PARK DR,FREMONT,CA,94538,"$176,784 ","$412,497 ","$582,281 "
6/14/2020,COD2020-00936,Code Enforcement Case,Enforcement,781 Saltillo Pl,507-50-97,781 SALTILLO PL,FREMONT,94536,43569 GREENHILLS WAY,FREMONT,CA,94539,"$197,166 ","$459,961 ","$657,127 "
6/13/2020,COD2020-00935,Code Enforcement Case,Referred,4254 Tehama Ave,501-965-37,4254 TEHAMA AVE,FREMONT,94538,4254 TEHAMA AVE,FREMONT,CA,94538,"$22,194 ","$51,114 ","$73,308 "
6/11/2020,COD2020-00928,Code Enforcement Case,Abated,3390 Isherwood Way,501-1803-15,3390 ISHERWOOD WAY,FREMONT,94536,3390 ISHERWOOD WAY,FREMONT,CA,94536,"$475,000 ","$800,000 ","$1,268,000 "
6/11/2020,COD2020-00929,Code Enforcement Case,Abated,37528 Mission Blvd,507-85-11,37528 MISSION BLVD,FREMONT,94536,278 PRIMROSE AVE,MANTE,CA,95337,"$122,262 ","$288,401 ","$410,663 "
6/11/2020,COD2020-00930,Code Enforcement Case,Abated,4133 Doane St,525-1270-110,4133 DOANE ST,FREMONT,94538,4133 DOANE ST,FREMONT,CA,94538,"$107,935 ","$249,553 ","$350,488 "
6/11/2020,COD2020-00931,Code Enforcement Case,Abated,4106 Doane St,525-1270-131,4106 DOANE ST,FREMONT,94538,43485 BRYANT ST,FREMONT,CA,94539,"$172,270 ","$220,506 ","$392,776 "
6/11/2020,COD2020-00932,Code Enforcement Case,Unfounded,41068 Fremont Blvd,525-621-36-5,41068  BLVD,FREMONT,94538,41068  BLVD,FREMONT,CA,94538,"$962,000 ","$273,207 ","$1,235,207 "
6/11/2020,COD2020-00933,Code Enforcement Case,Abated,41522 Devon Ct,525-233-10-1,41522 DEVON CT,FREMONT,94539,41522 DEVON CT,FREMONT,CA,94539,"$263,250 ","$690,430 ","$946,680 "
6/11/2020,COD2020-00934,Code Enforcement Case,Abated,40748 Blacow Rd,525-971-82,40748 BLACOW RD,FREMONT,94538,40748 BLACOW RD,FREMONT,CA,94538,"$182,348 ","$425,479 ","$600,827 "
6/10/2020,COD2020-00927,Code Enforcement Case,Unfounded,2239 Morrison Canyon Rd,,,,,,,,,,,
6/10/2020,ENV2020-00312,Environmental Case,Abated,936 Kensington Dr,,,,,,,,,,,
6/10/2020,COD2020-00909,Code Enforcement Case,Unfounded,38114 Martha Ave,501-1535-94,38114 MARTHA AVE,FREMONT,94536,38114 MARTHA AVE,FREMONT,CA,94536,"$252,751 ","$510,997 ","$756,748 "
6/10/2020,COD2020-00910,Code Enforcement Case,Abated,41516 Fordham Ct,525-233-2-2,41516 FORDHAM CT,FREMONT,94539,41516 FORDHAM CT,FREMONT,CA,94539,"$672,522 ","$1,087,243 ","$1,752,765 "
6/10/2020,COD2020-00911,Code Enforcement Case,Abated,1054 Plymouth Ave,525-233-14-2,1054 PLYMOUTH AVE,FREMONT,94539,1054 PLYMOUTH AVE,FREMONT,CA,94539,"$170,816 ","$491,648 ","$655,464 "
6/10/2020,COD2020-00912,Code Enforcement Case,Abated,337 I St,507-320-13,337 I ST,FREMONT,94536,337 I ST,FREMONT,CA,94536,"$116,535 ","$255,930 ","$365,465 "
6/10/2020,COD2020-00913,Code Enforcement Case,Abated,3470 Davenant Ct,501-1797-21,3470 DAVENANT CT,FREMONT,94536,3470 DAVENANT CT,FREMONT,CA,94536,"$303,077 ","$638,627 ","$934,704 "
6/10/2020,COD2020-00914,Code Enforcement Case,Abated,35464 Niles Blvd,,,,,,,,,,,
6/10/2020,COD2020-00915,Code Enforcement Case,Unfounded,1518 Valdez Way,525-130-64,1518 VALDEZ WAY,FREMONT,94539,1518 VALDEZ WAY,FREMONT,CA,94539,"$50,910 ","$208,404 ","$252,314 "
6/10/2020,COD2020-00916,Code Enforcement Case,Referred,40931 Encyclopedia Cir,,,,,,,,,,,
6/10/2020,COD2020-00926,Code Enforcement Case,Unfounded,263 Saint Nicholas Ct,,,,,,,,,,,
6/10/2020,COD2020-00925,Code Enforcement Case,Abated,38467 Timpanogas Cir,,,,,,,,,,,
6/10/2020,COD2020-00924,Code Enforcement Case,Unfounded,600 Pawnee Pl,519-1669-70,600 PAWNEE PL,FREMONT,94539,600 PAWNEE PL,FREMONT,CA,94539,"$195,815 ","$727,287 ","$916,102 "
6/10/2020,COD2020-00923,Code Enforcement Case,Abated,327 Camphor Ave,519-1199-13,327 CAMPHOR AVE,FREMONT,94539,327 MPHOR AVE,FREMONT,CA,94539,"$194,610 ","$454,090 ","$641,700 "
6/10/2020,COD2020-00922,Code Enforcement Case,Abated,48837 Sauvignon Ct,,,,,,,,,,,
6/10/2020,COD2020-00921,Code Enforcement Case,Abated,33179 Lake Oneida St,,,,,,,,,,,
6/10/2020,COD2020-00920,Code Enforcement Case,Unfounded,3124 Mission View Dr,525-834-73,3124 MISSION VIEW DR,FREMONT,94538,3124 MISSION VIEW DR,FREMONT,CA,94538,"$432,968 ","$216,484 ","$642,452 "
6/10/2020,COD2020-00919,Code Enforcement Case,Abated,41933 Blacow Rd,,,,,,,,,,,
6/10/2020,COD2020-00918,Code Enforcement Case,Enforcement,4332 Ogden Dr,501-967-36,4332 OGDEN DR,FREMONT,94538,PO BOX 4821 SANTA,CLARA,CA,95056,"$450,000 ","$435,000 ","$885,000 "
6/10/2020,COD2020-00917,Code Enforcement Case,Abated,720 Chavel Ct,,,,,,,,,,,
6/9/2020,ENV2020-00299,Environmental Case,Abated,40443 Vogel Ct,525-716-48,40443 VOGEL CT,FREMONT,94538,40443 VOGEL CT,FREMONT,CA,94538,"$114,847 ","$212,466 ","$320,313 "
6/9/2020,ENV2020-00300,Environmental Case,Final Processing,40448 Vogel Ct,525-716-41,40448 VOGEL CT,FREMONT,94538,40448 VOGEL CT,FREMONT,CA,94538,"$139,800 ","$326,201 ","$459,001 "
6/9/2020,ENV2020-00301,Environmental Case,Abated,40464 Vogel Ct,525-716-39,40464 VOGEL CT,FREMONT,94538,40464 VOGEL CT,FREMONT,CA,94538,"$424,480 ","$265,300 ","$682,780 "
6/9/2020,ENV2020-00302,Environmental Case,Abated,40467 Vogel Ct,525-716-51,40467 VOGEL CT,FREMONT,94538,2374 MARION AVE 4,FREMONT,CA,94539,"$101,730 ","$237,371 ","$339,101 "
6/9/2020,ENV2020-00303,Environmental Case,Abated,40472 Vogel Ct,525-716-38,40472 VOGEL CT,FREMONT,94538,40559  BLVD,FREMONT,CA,94538,"$155,043 ","$294,980 ","$450,023 "
6/9/2020,COD2020-00903,Code Enforcement Case,Abated,4524 Thompson Ct,501-958-41,4524 THOMPSON CT,FREMONT,94538,4524 THOMPSON CT,FREMONT,CA,94538,"$235,329 ","$549,101 ","$777,430 "
6/9/2020,COD2020-00904,Code Enforcement Case,Abated,39035 Presidio Way,501-957-4,39035 PRESIDIO WAY,FREMONT,94538,39035 PRESIDIO WAY,FREMONT,CA,94538,"$259,780 ","$467,669 ","$727,449 "
6/9/2020,COD2020-00905,Code Enforcement Case,Abated,34493 Salinas Pl,543-242-32,34493 SALINAS PL,FREMONT,94555,34493 SALINAS PLACE,FREMONT,CA,94555,"$164,606 ","$384,080 ","$541,686 "
6/9/2020,COD2020-00906,Code Enforcement Case,Abated,4080 Oroville Ct,,,,,,,,,,,
6/9/2020,COD2020-00907,Code Enforcement Case,Unfounded,4390 Gibraltar Dr,501-109-133,4390 GIBRALTAR DR,FREMONT,94536,4390 GIBRALTAR DR,FREMONT,CA,94536,"$190,320 ","$444,080 ","$627,400 "
6/9/2020,COD2020-00908,Code Enforcement Case,Unfounded,39146 Cindy St,501-958-67,39146 CINDY ST,FREMONT,94538,39146 CINDY ST,FREMONT,CA,94538,"$269,235 ","$516,492 ","$778,727 "
6/8/2020,COD2020-00900,Code Enforcement Case,Enforcement,2217 Marion Ave,525-470-3,2217 MARION AVE,FREMONT,94539,2217 MARION AVE,FREMONT,CA,94539,"$546,210 ","$785,502 ","$1,331,712 "
6/8/2020,COD2020-00901,Code Enforcement Case,Abated,4183 Pecos Ave,543-249-86,4183 PECOS AVE,FREMONT,94555,4183 PECOS AVE,FREMONT,CA,94555,"$80,200 ","$187,133 ","$267,333 "
6/8/2020,COD2020-00902,Code Enforcement Case,Unfounded,4256 Alder Ave,501-221-97,4256 ALDER AVE,FREMONT,94536,2314 HIDDEN OAK DR,HAYWARD,CA,94541,"$148,582 ","$118,698 ","$267,280 "
6/8/2020,ENV2020-00311,Environmental Case,Abated,47471 Fernald St,519-1191-19,47471 FERNALD ST,FREMONT,94539,47471 FERNALD ST,FREMONT,CA,94539,"$122,104 ","$109,965 ","$232,069 "
6/8/2020,ENV2020-00310,Environmental Case,Abated,46900 Zapotec Dr,519-1611-21,46900 ZAPOTEC DR,FREMONT,94539,46900 ZAPOTEC DR,FREMONT,CA,94539,"$192,716 ","$456,909 ","$642,625 "
